Nodo;Valor
192.41.162.30;-1
192.42.93.30;-1
192.43.172.30;-1
192.48.79.30;-1
192.5.4.1;-1
192.5.5.241;-1
192.5.6.30;-1
192.54.112.30;-1
192.55.83.30;-1
192.58.128.30;-1
192.82.134.30;-1
193.0.14.129;-1
193.0.9.1;-1
193.0.9.10;-1
193.0.9.2;-1
193.0.9.5;-1
193.0.9.7;-1
193.0.9.9;-1
193.108.88.0;-1
193.108.88.128;-1
193.108.88.66;-1
193.108.91.240;-1
193.108.91.67;-1
193.221.113.53;-1
194.0.1.1;-1
194.0.1.11;-1
194.146.106.106;-1
196.216.169.10;-1
196.216.169.11;-1
196.216.2.1;-1
198.41.0.4;-1
198.78.199.155;-1
198.78.208.155;-1
198.78.218.25;-1
199.115.158.193;-1
199.180.180.63;-1
199.180.182.53;-1
199.19.53.1;-1
199.19.54.1;-1
199.19.56.1;-1
199.19.57.1;-1
199.212.0.53;-1
199.212.0.63;-1
199.249.112.1;-1
199.249.120.1;-1
199.253.182.182;-1
199.253.183.183;-1
199.254.30.251;-1
199.254.56.251;-1
199.4.138.53;-1
199.43.134.53;-1
199.7.83.42;-1
199.7.91.13;-1
199.71.0.63;-1
2.16.40.32;-1
2.22.230.32;-1
2.22.230.67;-1
200.10.60.53;-1
200.7.86.53;-1
2001:1430:a:35::35;-1
2001:1900:2381:1f0c::1fe;-1
2001:418:3f4::5;-1
2001:470:1f1d:244::44;-1
2001:4860:4802:32::6d;-1
2001:4860:4802:32::a;-1
2001:4860:4802:34::a;-1
2001:4860:4802:36::6d;-1
2001:4860:4802:36::a;-1
2001:4860:4802:38::6c;-1
2001:4860:4802:38::a;-1
2001:500:14:6004:ad::1;-1
2001:500:1::803f:235;-1
2001:500:1b::1;-1
2001:500:2d::d;-1
2001:500:2f::f;-1
2001:500:3682::12;-1
2001:500:3::42;-1
2001:500:40::1;-1
2001:500:48::1;-1
2001:500:856e::30;-1
2001:500:b::1;-1
2001:500:c::1;-1
2001:500:d937::30;-1
2001:500:e::1;-1
2001:500:f::1;-1
2001:501:b1f9::30;-1
2001:502:1ca1::30;-1
2001:502:4612::e8;-1
2001:502:7094::30;-1
2001:502:8cc::30;-1
2001:502:ad09::3;-1
2001:502:ad09::30;-1
2001:502:f3ff::10;-1
2001:503:231d::2:30;-1
2001:503:39c1::30;-1
2001:503:83eb::30;-1
2001:503:a83e::2:30;-1
2001:503:ba3e::2:30;-1
2001:503:c27::2:30;-1
2001:503:d2d::30;-1
2001:503:d414::30;-1
2001:503:e239::3:2;-1
2001:503:eea3::30;-1
2001:678:4::1;-1
2001:67c:1010:6::53;-1
2001:67c:1560:8001::14;-1
2001:67c:1562::16;-1
2001:7fd::1;-1
2001:7fe::53;-1
2001:dc3::35;-1
2001:dcd:1::2;-1
2001:dcd:2::2;-1
2001:dcd:3::2;-1
2001:dcd:4::2;-1
202.12.27.33;-1
203.119.86.101;-1
203.119.95.53;-1
203.122.222.157;-1
203.14.129.10;-1
203.19.252.4;-1
203.206.205.83;-1
203.59.7.250;-1
203.7.149.149;-1
204.13.250.16;-1
204.13.251.16;-1
204.13.251.31;-1
204.13.251.34;-1
204.160.105.155;-1
204.48.34.10;-1
204.59.152.207;-1
204.61.216.50;-1
205.180.87.172;-1
205.185.216.10;-1
205.185.216.42;-1
205.251.192.129;-1
205.251.192.178;-1
205.251.192.206;-1
205.251.192.27;-1
205.251.193.114;-1
205.251.193.121;-1
205.251.193.162;-1
205.251.193.2;-1
205.251.193.71;-1
205.251.193.76;-1
205.251.194.102;-1
205.251.194.154;-1
205.251.194.167;-1
205.251.195.137;-1
205.251.195.204;-1
205.251.195.213;-1
205.251.195.97;-1
205.251.196.236;-1
205.251.196.35;-1
205.251.196.53;-1
205.251.196.60;-1
205.251.196.85;-1
205.251.197.170;-1
205.251.197.191;-1
205.251.197.26;-1
205.251.197.86;-1
205.251.198.119;-1
205.251.198.233;-1
205.251.198.91;-1
205.251.199.172;-1
205.251.199.194;-1
205.251.199.203;-1
206.205.255.205;-1
206.205.255.222;-1
207.46.155.185;-1
208.76.45.53;-1
208.78.71.34;-1
208.84.0.53;-1
208.84.2.53;-1
209.107.211.4;-1
209.191.163.208;-1
210.176.156.35;-1
210.176.156.50;-1
211.29.133.32;-1
212.67.202.2;-1
213.248.216.1;-1
216.239.32.10;-1
216.239.32.105;-1
216.239.32.106;-1
216.239.32.108;-1
216.239.32.114;-1
216.239.34.10;-1
216.239.34.114;-1
216.239.36.10;-1
216.239.38.105;-1
216.239.38.109;-1
216.239.38.110;-1
216.58.196.130;-1
216.58.196.132;-1
216.58.196.142;-1
216.58.199.34;-1
216.58.199.42;-1
216.58.199.66;-1
216.58.199.74;-1
216.58.200.110;-1
216.58.200.98;-1
216.58.200.99;-1
216.58.203.100;-1
216.58.203.109;-1
216.58.203.110;-1
216.58.203.99;-1
218.100.43.3;-1
220.158.215.20;-1
220.233.156.30;-1
224.0.0.252;-1
23.1.240.136;-1
23.206.194.234;-1
23.211.133.66;-1
23.211.133.67;-1
23.211.61.67;-1
23.212.212.73;-1
23.213.128.12;-1
23.236.59.22;-1
23.40.73.144;-1
23.40.73.224;-1
23.59.163.86;-1
23.61.199.131;-1
23.61.199.194;-1
23.9.187.175;-1
2400:cb00:2049:1::adf5:3b83;-1
2400:cb00:2049:1::adf5:3ba7;-1
2404:6800:4006:806::200a;-1
2405:6e00:10ce:2c00:20c:29ff:fed2:b002;-1
2405:6e00:10ce:2c00:8520:4eba:6770:702a;-1
2405:6e00:10ce:2c00:9064:17:85d2:57d4;-1
2405:6e00:10ce:2c00:a691:b1ff:fe1e:5790;-1
2405:6e00:10ce:2c00:c058:dbaa:f212:a2d8;-1
255.255.255.255;-1
2600:1401:1::40;-1
2600:1401:1::41;-1
2600:1401:2::42;-1
2600:1401:2::f0;-1
2600:1403:11::83;-1
2600:1406:1b::41;-1
2600:1406:32::82;-1
2600:1406:32::c1;-1
2600:1406:32::c2;-1
2600:1408:1c::80;-1
2600:1415:11:484::611;-1
2600:1415:11:493::2c1a;-1
2600:1415:11:4a9::2c1a;-1
2600:1415:11:4ae::611;-1
2600:1415:11::6848:4651;-1
2600:1415:11::b854:a561;-1
2600:1415:11::b854:a573;-1
2600:1480:e800::c0;-1
2600:9000:2024:7200:1f:6523:6040:93a1;-1
2600:9000:5300:1b00::1;-1
2600:9000:5300:6200::1;-1
2600:9000:5300:8100::1;-1
2600:9000:5300:9b00::1;-1
2600:9000:5300:a600::1;-1
2600:9000:5300:b200::1;-1
2600:9000:5300:ce00::1;-1
2600:9000:5301:200::1;-1
2600:9000:5301:2100::1;-1
2600:9000:5301:4c00::1;-1
2600:9000:5301:7900::1;-1
2600:9000:5301:a200::1;-1
2600:9000:5302:6600::1;-1
2600:9000:5302:7800::1;-1
2600:9000:5302:a100::1;-1
2600:9000:5302:a700::1;-1
2600:9000:5302:bc00::1;-1
2600:9000:5302:dd00::1;-1
2600:9000:5303:9100::1;-1
2600:9000:5303:a200::1;-1
2600:9000:5303:c700::1;-1
2600:9000:5303:cc00::1;-1
2600:9000:5303:d500::1;-1
2600:9000:5304:1e00::1;-1
2600:9000:5304:3c00::1;-1
2600:9000:5304:ec00::1;-1
2600:9000:5304:f300::1;-1
2600:9000:5305:5400::1;-1
2600:9000:5305:bf00::1;-1
2600:9000:5305:c300::1;-1
2600:9000:5305:cb00::1;-1
2600:9000:5305:e300::1;-1
2600:9000:5306:3d00::1;-1
2600:9000:5306:4500::1;-1
2600:9000:5306:5b00::1;-1
2600:9000:5306:7700::1;-1
2600:9000:5306:8b00::1;-1
2600:9000:5306:e900::1;-1
2600:9000:5306:eb00::1;-1
2600:9000:5307:4500::1;-1
2600:9000:5307:8600::1;-1
2600:9000:5307:c200::1;-1
2600:9000:5307:cb00::1;-1
2603:1061::4;-1
2603:1061::c9;-1
2606:2800:147:120f:30c:1ba0:fc6:265a;-1
2606:2800:147:120f:30c:1ba0:fc6:3000;-1
2606:2800:147:120f:30c:1ba0:fc6:3001;-1
2606:2800:1::5;-1
2606:2800:1::6;-1
2606:2800:3::5;-1
2606:2800:3::6;-1
2606:2800:c::6;-1
2606:2800:e::5;-1
2606:2800:e::6;-1
2610:a1:1014::10;-1
2610:a1:1015::e8;-1
2610:a1:1017::e8;-1
2620:0:30::53;-1
2620:0:32::53;-1
2620:0:34::53;-1
2620:0:37::53;-1
2620:1ec:8ec::4;-1
2620:1ec:8ec::c9;-1
2620:1ec:bda::4;-1
2620:1ec:bda::c9;-1
27.124.125.250;-1
27.124.125.252;-1
27.50.65.23;-1
2a01:111:2003::50;-1
2a01:111:2003::52;-1
2a01:111:4000::4;-1
2a01:111:4000::c9;-1
2a01:111:f307:1790::f001:7a5;-1
2a01:618:404::1;-1
2a01:8840:9f::17;-1
2a01:8840:a0::17;-1
2a01:8840:be::1;-1
2a01:8840:bf::1;-1
2a01:8840:c0::1;-1
3.0.157.10;-1
3.95.104.195;-1
34.192.232.20;-1
34.196.120.233;-1
34.199.221.180;-1
34.199.99.233;-1
34.202.143.252;-1
34.209.222.186;-1
34.209.31.216;-1
34.212.119.231;-1
34.212.240.230;-1
34.212.55.103;-1
34.213.135.138;-1
34.214.89.204;-1
34.215.39.189;-1
34.215.51.80;-1
34.216.134.104;-1
34.217.4.5;-1
34.218.159.169;-1
34.223.203.249;-1
34.223.207.155;-1
34.226.13.209;-1
34.230.157.88;-1
34.236.82.205;-1
34.243.21.190;-1
34.251.59.153;-1
35.156.66.156;-1
35.160.231.181;-1
35.160.78.190;-1
35.161.33.236;-1
35.164.82.230;-1
35.203.66.107;-1
35.243.100.98;-1
35.244.179.255;-1
37.209.192.2;-1
37.209.194.2;-1
37.209.196.2;-1
37.209.198.2;-1
38.67.14.234;-1
4.23.46.155;-1
4.26.227.27;-1
4.27.16.155;-1
40.77.226.250;-1
40.77.232.95;-1
40.81.30.101;-1
40.83.74.46;-1
40.90.189.152;-1
40.90.190.179;-1
43.230.48.1;-1
46.51.222.134;-1
52.10.42.204;-1
52.11.124.117;-1
52.114.128.10;-1
52.114.128.44;-1
52.114.132.73;-1
52.114.158.91;-1
52.114.32.7;-1
52.114.6.47;-1
52.114.74.45;-1
52.114.76.35;-1
52.114.88.20;-1
52.114.88.29;-1
52.139.250.253;-1
52.147.9.175;-1
52.175.39.99;-1
52.196.227.95;-1
52.198.169.189;-1
52.201.27.16;-1
52.216.145.179;-1
52.220.64.216;-1
52.229.207.60;-1
52.230.7.59;-1
52.230.84.0;-1
52.230.84.217;-1
52.24.47.144;-1
52.24.56.107;-1
52.255.57.151;-1
52.26.235.130;-1
52.27.227.223;-1
52.27.23.108;-1
52.28.231.150;-1
52.32.141.83;-1
52.32.77.100;-1
52.33.113.226;-1
52.34.226.199;-1
52.35.21.241;-1
52.35.215.194;-1
52.36.161.78;-1
52.36.71.24;-1
52.37.53.14;-1
52.38.167.67;-1
52.39.124.29;-1
52.39.195.123;-1
52.39.84.73;-1
52.40.98.101;-1
52.41.224.214;-1
52.42.122.34;-1
52.42.232.148;-1
52.42.83.187;-1
52.43.40.243;-1
52.43.79.30;-1
52.43.91.152;-1
52.59.177.21;-1
52.62.168.95;-1
52.62.249.49;-1
52.64.161.41;-1
52.64.33.108;-1
52.69.100.163;-1
52.77.85.24;-1
52.77.95.52;-1
52.88.71.233;-1
52.88.72.192;-1
52.89.173.114;-1
52.89.179.237;-1
52.89.38.17;-1
52.9.169.207;-1
52.9.74.99;-1
52.94.232.32;-1
54.148.123.234;-1
54.187.116.27;-1
54.187.144.104;-1
54.187.176.55;-1
54.201.6.28;-1
54.230.245.173;-1
54.230.245.204;-1
54.230.245.222;-1
54.230.84.198;-1
54.230.84.22;-1
54.68.141.132;-1
54.69.236.62;-1
54.69.84.189;-1
57.68.127.194;-1
58.65.254.73;-1
60.254.148.72;-1
60.254.148.81;-1
61.68.38.238;-1
61.9.129.198;-1
64.251.31.177;-1
64.4.48.201;-1
64.4.48.4;-1
64.91.238.144;-1
65.22.160.17;-1
65.22.197.1;-1
65.22.198.1;-1
65.22.199.1;-1
65.55.117.41;-1
66.155.71.150;-1
69.36.145.33;-1
72.21.80.5;-1
72.246.46.32;-1
72.246.46.67;-1
72.34.250.78;-1
74.125.109.8;-1
74.125.171.136;-1
74.125.200.154;-1
74.125.200.156;-1
8.253.182.15;-1
8.253.92.27;-1
8.254.92.155;-1
8.26.197.27;-1
8.26.204.25;-1
8.27.235.155;-1
8.27.81.27;-1
8.43.85.14;-1
8.8.8.8;-1
84.53.139.129;-1
84.53.139.64;-1
88.221.81.192;-1
91.189.89.199;-1
91.189.91.139;-1
91.189.91.157;-1
91.189.92.19;-1
91.189.92.20;-1
91.189.92.38;-1
91.189.92.41;-1
91.189.94.173;-1
91.189.95.3;-1
95.100.168.193;-1
95.100.168.32;-1
95.100.168.67;-1
95.100.173.32;-1
95.100.173.67;-1
95.100.174.35;-1
95.100.175.32;-1
95.101.36.32;-1
96.7.49.129;-1
96.7.49.32;-1
96.7.49.66;-1
96.7.49.67;-1
96.7.50.32;-1
99.84.138.128;-1
fe80::1087:c341:7263:ead3;-1
fe80::343b:2cf:e9fb:6570;-1
fe80::601f:9cde:4832:2f3f;-1
fe80::76:ad3e:1329:a7fd;-1
fe80::8520:4eba:6770:702a;-1
fe80::855:e4ef:de26:7aca;-1
fe80::e4a6:b91f:48f3:ac01;-1
fe80::ee1f:72ff:fef1:286d;-1
fe80::f554:8774:9968:b60b;-1
fe80::ffff:ffff:ffff;-1
ff02::1:3;-1
ff02::2;-1
ff02::fb;-1
